"","Rank","ID","Drug","Viability","KRAS","FC","Lable","Label"
"533",533,"B1969","Mesalamine",0.917907598,0.91231627,0.993908615625165,"Normal","FC≤2"
"534",534,"B1982","Nadifloxacin",0.917907598,0.942726812,1.02703890244953,"Normal","FC≤2"
"535",535,"C6880","Vanillyl alcohol",0.91811962,1.080663836,1.17704034687768,"Normal","FC≤2"
"536",536,"N1941","Butane diacid",0.918246687,1.024517972,1.11573282703279,"Normal","FC≤2"
"537",537,"C3945","Glycocholic Acid",0.918325676,0.900414938,0.980496311419697,"Normal","FC≤2"
"538",538,"C3991","Cefadroxil (hydrate)",0.918325676,0.877178423,0.95519318028956,"Normal","FC≤2"
"539",539,"M1132","Indole-3-carboxylic acid",0.918758648,0.981326644,1.06810057911966,"Normal","FC≤2"
"540",540,"C6440","Eptifibatide Acetate",0.918819188,1.24439314,1.35433952213022,"Normal","FC≤2"
"541",541,"N2508","Dauricine",0.918906064,0.835216206,0.908924468693026,"Normal","FC≤2"
"542",542,"B5928","INCB032304",0.919240361,1.087584216,1.18313366355766,"Normal","FC≤2"
"543",543,"C3929","Trehalose (hydrate)",0.920112302,1.099861687,1.19535591971685,"Normal","FC≤2"
"544",544,"M1199","galactose",0.920339988,0.94425864,1.02598893051684,"Normal","FC≤2"
"545",545,"M1299","alpha-hydroxyisocaproate",0.920339988,1.004738016,1.09170309787735,"Normal","FC≤2"
"546",546,"A4395","10-DAB (10-Deacetylbaccatin)",0.920438304,1.147191278,1.24635325693703,"Normal","FC≤2"
"547",547,"B1505","Epiandrosterone",0.920918984,0.881101377,0.956763181461356,"Normal","FC≤2"
"548",548,"C6127","L-Threonine",0.922398235,0.776264591,0.841572068923137,"Normal","FC≤2"
"549",549,"B1949","Guanidine HCl",0.9224895,0.987328941,1.0702874569304,"Normal","FC≤2"
"550",550,"C7118","2-Hydroxybenzyl alcohol",0.922810061,1.113503537,1.20664433999924,"Normal","FC≤2"
"551",551,"B7845","Imidazole",0.923322684,0.779028273,0.843722662184697,"Normal","FC≤2"
"552",552,"C6728","1H-pyrazole",0.923416464,0.899266692,0.973847366879956,"Normal","FC≤2"
"553",553,"C6759","Batyl alcohol",0.923416464,1.161713624,1.2580603327861,"Normal","FC≤2"
"554",554,"A6743","H-D-Ser-OH",0.924249643,0.953780517,1.03195118788918,"Normal","FC≤2"
"555",555,"N1755","Isochlorogenic acid A",0.924342105,0.855661193,0.925697518669238,"Normal","FC≤2"
"556",556,"C7116","2-Aminoethanethiol",0.924544666,1.05659797,1.14283063745457,"Normal","FC≤2"
"557",557,"B1468","Adenine",0.924788392,0.881101377,0.952759987714033,"Normal","FC≤2"
"558",558,"C7147","Veratryl alcohol",0.925084009,1.086677815,1.17468014194157,"Normal","FC≤2"
"559",559,"C6781","Oxaceprol",0.925182079,0.91277499,0.986589570548739,"Normal","FC≤2"
"560",560,"B4978","Glatiramer acetate",0.925378861,1.139557267,1.231449425772,"Normal","FC≤2"
"561",561,"N1792","Glycyrrhizic acid",0.925986842,0.97147796,1.04912717539457,"Normal","FC≤2"
"562",562,"C7063","2,6-Dihydroxyanthraquinone",0.926279271,1.027376192,1.10914302431799,"Normal","FC≤2"
"563",563,"N1492","vitexin-2″-o-rhamnoside",0.926459809,0.80651341,0.870532539204839,"Normal","FC≤2"
"564",564,"N1692","(+)-Catechin hydrate",0.926459809,1.024904215,1.10625869038643,"Normal","FC≤2"
"565",565,"B3676","Rotundine",0.926913486,0.939364774,1.01343306380591,"Normal","FC≤2"
"566",566,"C6523","β-Cyclodextrin",0.926947694,0.997684292,1.07631131557678,"Normal","FC≤2"
"567",567,"B1983","Nafcillin Sodium",0.927071401,1.080587937,1.16559300161175,"Normal","FC≤2"
"568",568,"B1997","Oxacillin sodium monohydrate",0.927071401,1.040040547,1.12185592811745,"Normal","FC≤2"
"569",569,"C7171","1,3,5-Trimethylpyrazole",0.928246689,1.149108138,1.23793400139992,"Normal","FC≤2"
"570",570,"B2042","Sulfathiazole",0.928598702,1.009630005,1.08726191715052,"Normal","FC≤2"
"571",571,"B1327","Epinephrine HCl",0.928657799,0.969545265,1.04402856040624,"Normal","FC≤2"
"572",572,"C6210","3-Hydroxy-2-methyl-4H-pyran-4-one",0.928814919,0.848249027,0.913259476832327,"Normal","FC≤2"
"573",573,"C5277","trans-trismethoxy Resveratrol",0.929045431,1.068879668,1.15051388482637,"Normal","FC≤2"
"574",574,"N2309","Eriodictyol",0.929663609,1.136872173,1.22288552761884,"Normal","FC≤2"
"575",575,"B6227","Kynurenic acid",0.92971246,0.810321164,0.871582557901827,"Normal","FC≤2"
"576",576,"C6289","2-Phenylphenol",0.929889299,1.237467018,1.33076810253733,"Normal","FC≤2"
"577",577,"B2053","Tolnaftate",0.930126002,0.963000507,1.03534414147042,"Normal","FC≤2"
"578",578,"B2094","Fluconazole",0.930126002,1.115053218,1.19881953154988,"Normal","FC≤2"
"579",579,"N1679","Dihydrocapsaicin",0.930368923,0.931034483,1.00071537213201,"Normal","FC≤2"
"580",580,"C6112","L-Hydroxyproline",0.93041909,0.819066148,0.880319585876081,"Normal","FC≤2"
"581",581,"B1375","Dehydroepiandrosterone (DHEA)",0.930592503,0.952857739,1.0239258708062,"Normal","FC≤2"
"582",582,"N1935","L-Carnitine inner salt",0.931294597,0.902642228,0.969233828809596,"Normal","FC≤2"
"583",583,"B7556","Zearalenone",0.931309904,0.764205325,0.820570383411278,"Normal","FC≤2"
"584",584,"N1809","Hesperidin",0.932565789,1.00605013,1.0787980235462,"Normal","FC≤2"
"585",585,"C3862","Tropine",0.932618683,1.190871369,1.27691133654889,"Normal","FC≤2"
"586",586,"N2235","Levistilide A",0.932925586,1.150202333,1.23289826140538,"Normal","FC≤2"
"587",587,"B2103","Idebenone",0.933180603,1.121135327,1.20141302058333,"Normal","FC≤2"
"588",588,"C7106","Herniarin",0.933217693,1.025838204,1.09924855871759,"Normal","FC≤2"
"589",589,"C5847","Lutein",0.933627431,0.770428016,0.825198564672421,"Normal","FC≤2"
"590",590,"N1582","Helicid",0.934278036,1.022988506,1.09495082468149,"Normal","FC≤2"
"591",591,"C3648","Stachydrine (hydrochloride)",0.934405309,1.059197787,1.13355283494007,"Normal","FC≤2"
"592",592,"N2075","Folic acid",0.934556575,1.134967865,1.21444532665131,"Normal","FC≤2"
"593",593,"B1962","Lincomycin HCl",0.934707904,1.046122656,1.1191974000896,"Normal","FC≤2"
"594",594,"C6993","4-Hydroxy-3-methylbenzoic acid",0.934952298,0.979698554,1.04785939998834,"Normal","FC≤2"
"595",595,"C6336","Guanidineacetic acid",0.935424354,1.163588391,1.24391500608717,"Normal","FC≤2"
"596",596,"N2419","Phellodendrine",0.936028537,0.958317102,1.02381184346306,"Normal","FC≤2"
"597",597,"N1937","Anemoside A3",0.936187564,0.881694835,0.941792936484681,"Normal","FC≤2"
"598",598,"C4245","Tazobactam (sodium salt)",0.936191935,0.852005533,0.910075702585496,"Normal","FC≤2"
"599",599,"B2017","Pyridoxine HCl",0.936235204,0.936644703,1.00043738902174,"Normal","FC≤2"
"600",600,"C6114","beta-Alanine",0.936835773,0.982490272,1.04873265978497,"Normal","FC≤2"
"601",601,"C6266","3,3-Dimethylacrylic acid",0.937269373,1.045844327,1.11584178159207,"Normal","FC≤2"
"602",602,"C6446","Cinchonine(LA40221)",0.937269373,1.188984169,1.26856184918783,"Normal","FC≤2"
"603",603,"C3119","Clenbuterol (hydrochloride)",0.937389598,0.627525553,0.669439424481431,"Normal","FC≤2"
"604",604,"N1810","Rhein",0.9375,1.018150389,1.0860270816,"Normal","FC≤2"
"605",605,"C6561","3-Hydroxyflavone",0.937541382,0.895407179,0.955058833872359,"Normal","FC≤2"
"606",606,"A4456","Plumbagin",0.937589328,1.03721261,1.10625470984456,"Normal","FC≤2"
"607",607,"A4524","4-HQN",0.937589328,1.003081299,1.06985144673063,"Normal","FC≤2"
"608",608,"B7775","L-Glutathione Reduced",0.937699681,1.210540763,1.29096851319074,"Normal","FC≤2"
"609",609,"C7055","8-Aminooctanoic acid",0.938421509,0.968932636,1.03251324347042,"Normal","FC≤2"
"610",610,"C7097","(1S)-(-)-α-Pinene",0.938421509,0.979698554,1.04398561265287,"Normal","FC≤2"
"611",611,"N1754","Isochlorogenic acid B",0.939144737,0.878133103,0.93503489760812,"Normal","FC≤2"
"612",612,"C6709","Anethole trithione",0.939306996,1.015052103,1.08063935148206,"Normal","FC≤2"
"613",613,"C6773","Danthron",0.939306996,0.922423775,0.982025875382706,"Normal","FC≤2"
"614",614,"Empty","Empty",0.939833532,1.053369692,1.12080454264958,"Normal","FC≤2"
"615",615,"C7039","3-Hydroxypicolinic acid",0.940156114,1.02891418,1.09440779534196,"Normal","FC≤2"
"616",616,"C7120","3,4-Dimethoxycinnamic acid",0.940156114,1.073515841,1.14184849198353,"Normal","FC≤2"
"617",617,"B1441","Lornoxicam",0.940266022,0.869420108,0.924653329651,"Normal","FC≤2"
"618",618,"N1831","Luteolin",0.940789474,0.955920484,1.01608331132327,"Normal","FC≤2"
"619",619,"B7857","2-3-Dihydroxybenzoic acid",0.940894569,0.718089487,0.763198673538098,"Normal","FC≤2"
"620",620,"C7145","2-Methylsuccinic acid",0.940897411,1.164715719,1.23787748311702,"Normal","FC≤2"
"621",621,"C6752","Triacetonamine",0.941072611,1.240833655,1.31853125943329,"Normal","FC≤2"
"622",622,"C6854","6-Chloropurine",0.941072611,1.071015052,1.13807908070124,"Normal","FC≤2"
"623",623,"C6941","Ketoisophorone",0.941072611,1.069085295,1.13602848760413,"Normal","FC≤2"
"624",624,"A7583","H-HoSer-OH",0.941400667,1.023939322,1.08767643564884,"Normal","FC≤2"
"625",625,"A8184","AICAR",0.941400667,1.041004977,1.1058043758535,"Normal","FC≤2"
"626",626,"C3825","5-Methyl-2'-deoxycytidine",0.941551812,1.17538036,1.24834379268339,"Normal","FC≤2"
"627",627,"N2591","10-Hydroxycamptothecin",0.941736029,0.701207635,0.744590430234033,"Normal","FC≤2"
"628",628,"C3134","Guanosine 5'-monophosphate (sodium salt)",0.942100098,0.670311386,0.711507606700196,"Normal","FC≤2"
"629",629,"C7165","(-)-Fenchone",0.942478751,1.256410256,1.3330913345971,"Normal","FC≤2"
"630",630,"M1295","2-hydroxyoctanoate",0.942478751,0.90328874,0.958418148994428,"Normal","FC≤2"
"631",631,"C6321","Pyridoxal 5'-phosphate",0.942804428,1.177440633,1.24887049533459,"Normal","FC≤2"
"632",632,"C5792","3-hydroxy Anthranilic Acid",0.943252456,0.815175097,0.864217306633761,"Normal","FC≤2"
"633",633,"C6101","L-Proline",0.943252456,1.093385214,1.15916497968811,"Normal","FC≤2"
"634",634,"B1825","Ribostamycin Sulfate",0.943810549,0.989447376,1.04835380050409,"Normal","FC≤2"
"635",635,"B2063","Vitamin B12",0.943871707,0.977192093,1.03530181671183,"Normal","FC≤2"
"636",636,"C7158","(S)-2-Hydroxy-3-phenylpropanoic acid",0.944060091,1.117892977,1.18413328521902,"Normal","FC≤2"
"637",637,"N1878","Fumalic acid",0.944078947,0.990492653,1.04916294992859,"Normal","FC≤2"
"638",638,"A4054","17-AAG (KOS953)",0.945212006,0.989808011,1.04718095487247,"Normal","FC≤2"
"639",639,"C3564","2,3-Butanedione-2-monoxime",0.945240432,0.975516995,1.03203054162203,"Normal","FC≤2"
"640",640,"B2030","Sparfloxacin",0.945399007,0.971109985,1.02719590121169,"Normal","FC≤2"
"641",641,"B1670","Bacitracin",0.945532831,0.954457095,1.00943834387068,"Normal","FC≤2"
"642",642,"N2576","Neferine",0.945541023,1.044020257,1.1041512019093,"Normal","FC≤2"
"643",643,"N1844","Dihydrotanshinone I",0.945723684,1.161624892,1.22829205998821,"Normal","FC≤2"
"644",644,"C5222","Ingenol",0.94691169,1.076625173,1.13698582916428,"Normal","FC≤2"
"645",645,"B1932","Diphenhydramine HCl",0.946926308,0.859604663,0.907784117663357,"Normal","FC≤2"
"646",646,"C7131","2-Phenylpropionic acid",0.947094536,1.088895724,1.1497223166326,"Normal","FC≤2"
"647",647,"M1116","2-(2-Phenylacetamido)acetic acid",0.947222771,0.967670011,1.02158651652601,"Normal","FC≤2"
"648",648,"B1669","Azithromycin Dihydrate",0.947255113,0.841710636,0.888578614618679,"Normal","FC≤2"
"649",649,"B1456","Asaraldehyde",0.948004837,0.882770129,0.931187367981752,"Normal","FC≤2"
"650",650,"C6203","Malic acid",0.948064969,0.871595331,0.91934135264943,"Normal","FC≤2"
"651",651,"B1934","DL-Carnitine HCl",0.948453608,0.914343639,0.964036228327575,"Normal","FC≤2"
"652",652,"B2000","Oxytetracycline (Terramycin)",0.948453608,1.017739483,1.07305141170384,"Normal","FC≤2"
"653",653,"A2213","17-DMAG (Alvespimycin) HCl",0.948502994,1.000236351,1.05454211249438,"Normal","FC≤2"
"654",654,"C7025","Fosfructose trisodium",0.948829141,0.962780683,1.01470395606241,"Normal","FC≤2"
"655",655,"B1910","Chloroxine",0.948977395,0.872813107,0.919740672010422,"Normal","FC≤2"
"656",656,"B1502","Ethisterone",0.949939541,0.891113892,0.93807432319527,"Normal","FC≤2"
"657",657,"C5527","Elaidic Acid",0.950484941,0.989488243,1.04103516038767,"Normal","FC≤2"
"658",658,"N2130","Tetrahydroberberine,THB",0.950866463,1.283503928,1.34982563582117,"Normal","FC≤2"
"659",659,"N2386","Monotropein",0.951248514,0.947409427,0.995964159792632,"Normal","FC≤2"
"660",660,"C6547","(2S,3R,4S,5R)-2-Amino-3,4,5,6-tetrahydroxyhexanal hydrochloride",0.951666299,0.893477422,0.938855797393326,"Normal","FC≤2"
"661",661,"C6861","Syringaldehyde",0.951666299,0.97452721,1.02402198231042,"Normal","FC≤2"
"662",662,"C6348","Methyl 2-furoate",0.95202952,1.235158311,1.29739497048369,"Normal","FC≤2"
"663",663,"A8189","PSI-6206",0.952834683,0.980327092,1.02885328325103,"Normal","FC≤2"
"664",664,"C6214","D-Pyroglutamic acid",0.952877481,0.793774319,0.833028731214186,"Normal","FC≤2"
"665",665,"N2466","3,4-Dihydroxybenzoic acid",0.953151011,0.877288664,0.920408889961299,"Normal","FC≤2"
"666",666,"C6785","Flavanone",0.953431913,1.15206484,1.20833467423489,"Normal","FC≤2"
"667",667,"C7119","D-Phenylalanine",0.954032958,1.125807444,1.18005089295877,"Normal","FC≤2"
"668",668,"C7139","4-Methylcatechol",0.954032958,1.178099046,1.23486199939017,"Normal","FC≤2"
"669",669,"B7896","L-Dihydroorotic acid",0.954661433,0.700261469,0.73351812987715,"Normal","FC≤2"
"670",670,"N2758","Aucubin",0.955053508,1.001947799,1.04910121852565,"Normal","FC≤2"
"671",671,"C6544","1,4-Dioxane-2,5-diol",0.955197528,0.841373987,0.880837693080797,"Normal","FC≤2"
"672",672,"N2086","Olaquindox",0.955759429,1.045465365,1.09385827989566,"Normal","FC≤2"
"673",673,"C7015","Enoxacin Sesquihydrate",0.955767563,1.102737619,1.15377175548696,"Normal","FC≤2"
"674",674,"C7113","3-Methylpyrazole",0.955767563,1.053521993,1.10227845533193,"Normal","FC≤2"
"675",675,"N1644","Hyodeoxycholic acid",0.955778158,0.908045977,0.950059351534166,"Normal","FC≤2"
"676",676,"C7161","DL-Arginine",0.956710812,1.08277592,1.13176929372886,"Normal","FC≤2"
"677",677,"M1302","beta-hydroxyisovalerate",0.956710812,0.799888517,0.836081820093406,"Normal","FC≤2"
"678",678,"N1837","Amygdalin",0.957236842,0.962834918,1.00584816187006,"Normal","FC≤2"
"679",679,"C6376","Adenosine 5'-monophosphate monohydrate",0.957564576,1.253627968,1.30918373488369,"Normal","FC≤2"
"680",680,"B1967","Mepivacaine HCl",0.957617411,0.896097314,0.935757123572182,"Normal","FC≤2"
"681",681,"B1971","Methacycline HCl",0.957617411,1.046122656,1.09242234318565,"Normal","FC≤2"
"682",682,"C6119","D-Alanine",0.957689994,0.747081712,0.78008720638257,"Normal","FC≤2"
"683",683,"C7197","3-(Methylthio)propionic acid",0.958292153,1.435897436,1.49839214638753,"Normal","FC≤2"
"684",684,"M1301","azelate (nonanedioate)",0.958292153,0.975473802,1.01792944765979,"Normal","FC≤2"
"685",685,"B7875","Adenosine 5-monophosphate",0.958466454,1.091957178,1.13927532199265,"Normal","FC≤2"
"686",686,"C6660","Sophoricoside",0.958728757,0.982246237,1.02452985771866,"Normal","FC≤2"
"687",687,"N1815","Glycitin",0.958881579,1.111495246,1.15915799233432,"Normal","FC≤2"
"688",688,"C6330","3-Methoxyphenylacetic acid",0.959409594,1.094327177,1.14062563460252,"Normal","FC≤2"
"689",689,"B1507","Estriol",0.959613059,0.939507718,0.979048491669182,"Normal","FC≤2"
"690",690,"B2143","Tacrolimus (FK506)",0.960675235,0.972088547,1.01188051027463,"Normal","FC≤2"
"691",691,"N2561","Spinosin",0.960760999,0.995714842,1.03638141331339,"Normal","FC≤2"
"692",692,"C7037","Anthraquinone-2-carboxylic acid",0.960971379,1.048908028,1.09150808330162,"Normal","FC≤2"
"693",693,"C6453","Vitamin E Acetate",0.961254613,1.491424802,1.55153981248046,"Normal","FC≤2"
"694",694,"C7152","Gastrodenol",0.961454833,1.108138239,1.1525640112935,"Normal","FC≤2"
"695",695,"M1190","4-hydroxyphenylacetate",0.961454833,0.940356745,0.978056079936518,"Normal","FC≤2"
"696",696,"M1276","adipate",0.961454833,0.967670011,1.00646434734808,"Normal","FC≤2"
"697",697,"N1592","(+)-Bicuculline",0.961641828,1.084291188,1.12754162353262,"Normal","FC≤2"
"698",698,"N1633","Eleutheroside E",0.961641828,0.902298851,0.9382899378208,"Normal","FC≤2"
"699",699,"B1976","Metronidazole",0.962199313,1.033958439,1.07457823449932,"Normal","FC≤2"
"700",700,"C6926","2,2'-Cyclouridine",0.962259987,0.851022771,0.884400040007067,"Normal","FC≤2"
"701",701,"A7291","H-Ser-OH",0.96236303,1.166153117,1.21176009535612,"Normal","FC≤2"
"702",702,"C6118","Benzyl alcohol",0.962502507,0.826848249,0.859060878269484,"Normal","FC≤2"
"703",703,"N2481","Punicalin",0.962663496,0.877288664,0.91131394058802,"Normal","FC≤2"
"704",704,"M1277","alpha-ketoglutarate",0.963036173,0.98522854,1.02304416762547,"Normal","FC≤2"
"705",705,"N1715","Diosgenin",0.963596384,0.860153257,0.892648904958946,"Normal","FC≤2"
"706",706,"B1968","Mequinol",0.963726613,0.979219463,1.01607598025313,"Normal","FC≤2"
"707",707,"B2131","Sulbactam",0.963726613,1.017739483,1.05604584253605,"Normal","FC≤2"
"708",708,"N1929","Timosaponin b- II",0.963914373,0.90073792,0.934458438664655,"Normal","FC≤2"
"709",709,"C6778","1-Naphthyl acetate",0.964025601,0.878039367,0.91080503058134,"Normal","FC≤2"
"710",710,"A4452","Mitomycin C",0.964268699,1.221142451,1.26639229528698,"Normal","FC≤2"
"711",711,"N2400","Norisoboldine",0.964565993,0.810284379,0.840050742904431,"Normal","FC≤2"
"712",712,"N2706","Synephrine",0.964565993,1.033112583,1.07106469696988,"Normal","FC≤2"
"713",713,"Empty","Empty",0.964565993,1.009738995,1.04683246385196,"Normal","FC≤2"
"714",714,"C5593","Cefsulodin (sodium salt)",0.964777948,0.921715076,0.955364991406292,"Normal","FC≤2"
"715",715,"N1521","Dehydrodiisoeugenol",0.965550941,0.921455939,0.95433177046637,"Normal","FC≤2"
"716",716,"N1523","Myrislignan",0.965550941,0.908045977,0.940443366001546,"Normal","FC≤2"
"717",717,"C5652","Folinic Acid (calcium salt)",0.965710848,0.784046693,0.811885560386705,"Normal","FC≤2"
"718",718,"C7036","3,5-Dimethoxyphenol",0.966175195,0.944324823,0.977384668833275,"Normal","FC≤2"
"719",719,"M1172","3-methylxanthine",0.966198854,1.055462653,1.09238657097393,"Normal","FC≤2"
"720",720,"B7865","2-Deoxyinosine",0.966453674,1.075487236,1.11281819805054,"Normal","FC≤2"
"721",721,"C5468","Undecanoic Acid",0.966564574,1.152143845,1.19199883379959,"Normal","FC≤2"
"722",722,"C6130","D-Proline",0.967315019,0.799610895,0.826629256544191,"Normal","FC≤2"
"723",723,"C6248","2,5-Furandicarboxylic acid",0.967315019,0.922178988,0.95333885020553,"Normal","FC≤2"
"724",724,"C6524","Laurocapram",0.967556831,0.951370127,0.983270539278535,"Normal","FC≤2"
"725",725,"C7174","3-Furoic acid",0.967780194,1.334448161,1.37887525418814,"Normal","FC≤2"
"726",726,"M1166","scyllo-inositol",0.967780194,0.954013378,0.985774852507469,"Normal","FC≤2"
"727",727,"B7858","2-3-Pyridinedicarboxylic acid",0.968051118,0.752676366,0.777517170327776,"Normal","FC≤2"
"728",728,"C3999","5-hydroxy-L-Tryptophan",0.9683512,0.859751037,0.887850437940285,"Normal","FC≤2"
"729",729,"C4002","1,2-Dipalmitoyl-sn-glycero-3-PC",0.9683512,0.857814661,0.885850775008076,"Normal","FC≤2"
"730",730,"A8463","Lithocholic Acid",0.969286578,1.017939091,1.05019414701933,"Normal","FC≤2"
"731",731,"M1088","Tyrosine metabolism",0.969361534,1.051560758,1.08479728266172,"Normal","FC≤2"
"732",732,"C7038","Nicotinamide Riboside Chloride (NIAGEN)",0.969644406,0.996616426,1.02781640344966,"Normal","FC≤2"
"733",733,"B1808","Paromomycin Sulfate",0.969644779,1.006942516,1.03846536155072,"Normal","FC≤2"
"734",734,"C6858","Maleimide",0.97108806,1.117329217,1.1505951550882,"Normal","FC≤2"
"735",735,"B5993","N6-methyladenosine (m6A)",0.971246006,0.856437002,0.881792045176245,"Normal","FC≤2"
"736",736,"B1854","Ticarcillin sodium",0.971367061,1.00888642,1.03862531529675,"Normal","FC≤2"
"737",737,"C6990","Azetidine-2-carboxylic acid",0.971379011,0.985850508,1.01489788932654,"Normal","FC≤2"
"738",738,"N1674","Piperine",0.97141461,1.019157088,1.04914737487837,"Normal","FC≤2"
"739",739,"N1904","Rhynchophylline",0.972039474,1.082108902,1.11323555364172,"Normal","FC≤2"
"740",740,"C7141","1-Naphthaleneacetic acid",0.972524214,1.113991081,1.14546359356766,"Normal","FC≤2"
"741",741,"C6766","Ethylvanillin",0.972853675,1.126978001,1.15842498205087,"Normal","FC≤2"
"742",742,"C6905","2-Phenylacetamide",0.972853675,0.955229641,0.981884188287617,"Normal","FC≤2"
"743",743,"C6949","Sulfabenzamide",0.973113617,0.867425408,0.891391706832934,"Normal","FC≤2"
"744",744,"C7089","4'-Hydroxypropiophenone",0.973113617,0.999692402,1.02731313644746,"Normal","FC≤2"
"745",745,"C6111","(2S,3S)-2-Amino-3-methylpentanoic acid",0.973731702,0.838521401,0.861142139336447,"Normal","FC≤2"
"746",746,"A4052","Doxycycline hyclate",0.973797046,0.989808011,1.0164417884258,"Normal","FC≤2"
"747",747,"N2418","Linalool",0.974078478,1.089209194,1.11819449726103,"Normal","FC≤2"
"748",748,"C7196","Chelidamic acid",0.974105554,1.287625418,1.32185409754886,"Normal","FC≤2"
"749",749,"M1282","3-methyladipate",0.974105554,0.911092531,0.935311914872831,"Normal","FC≤2"
"750",750,"B1978","Miconazole Nitrate",0.974417717,1.062341612,1.09023224174402,"Normal","FC≤2"
"751",751,"B2127","Rifapentine",0.974417717,1.076533198,1.10479641248149,"Normal","FC≤2"
"752",752,"C6879","Tiglic acid",0.974619289,0.947510614,0.972185369912169,"Normal","FC≤2"
"753",753,"B1501","Estradiol Cypionate",0.975090689,0.919482687,0.94297145626831,"Normal","FC≤2"
"754",754,"N1597","Protopanaxdiol",0.975323723,1.055555556,1.08226174664676,"Normal","FC≤2"
"755",755,"N1619","Ginsenoside Rb2",0.975323723,0.913793103,0.936912618293813,"Normal","FC≤2"
"756",756,"N1846","Tanshinone IIA",0.975328947,0.964563526,0.988962266491615,"Normal","FC≤2"
"757",757,"C5686","Hydroxymethyl Uracil",0.975335873,0.805447471,0.825815489101773,"Normal","FC≤2"
"758",758,"N2337","Gramine",0.976962283,1.218757439,1.24749692000136,"Normal","FC≤2"
"759",759,"C4060","trans-Zeatin",0.977284329,0.921715076,0.943139113816692,"Normal","FC≤2"
"760",760,"C4201","Androsterone",0.977284329,0.981742739,1.00456203979507,"Normal","FC≤2"
"761",761,"B7866","2-Deoxyuridine",0.977635783,1.194070821,1.22138616626311,"Normal","FC≤2"
"762",762,"C6333","Cinnamic acid",0.977859779,1.101253298,1.12618733447262,"Normal","FC≤2"
"763",763,"B1830","Serotonin HCl",0.978256189,0.954457095,0.975671920844858,"Normal","FC≤2"
"764",764,"N1958","Galangin;3,5,7-Trihydroxyflavone",0.978593272,1.108307546,1.13255177376695,"Normal","FC≤2"
"765",765,"N2095","Trans-Anethole",0.978593272,1.283503928,1.31158057665453,"Normal","FC≤2"
"766",766,"N2307","D-Pinitol",0.978593272,1.138776482,1.1636872177474,"Normal","FC≤2"
"767",767,"N1862","Daidzein",0.978618421,1.004321521,1.02626468033755,"Normal","FC≤2"
"768",768,"B1119","Efavirenz",0.978960097,0.867751356,0.886401150219711,"Normal","FC≤2"
"769",769,"A5931","Aztreonam",0.979514054,0.98411946,1.00470172529041,"Normal","FC≤2"
"770",770,"C6577","Dithranol",0.979916133,0.97452721,0.994500628351222,"Normal","FC≤2"
"771",771,"B1671","Bacitracin Zinc",0.979978471,0.948625382,0.968006349192543,"Normal","FC≤2"
"772",772,"N2024","Rhoifolin",0.980224261,1.150202333,1.17340733010076,"Normal","FC≤2"
"773",773,"N2032","Aristolochic Acid A",0.980224261,1.232087598,1.25694460647511,"Normal","FC≤2"
"774",774,"B1042","Adrenosterone",0.9808948,0.954526491,0.973118107058983,"Normal","FC≤2"
"775",775,"N1507","Bufalin",0.981187393,0.800766284,0.816119621708185,"Normal","FC≤2"
"776",776,"A4369","Pravastatin sodium",0.981419724,1.061863001,1.08196623221728,"Normal","FC≤2"
"777",777,"C6326","(R)-(+)-1,2-Dithiolane-3-pentanoic acid",0.981549815,1.031992084,1.05139043197721,"Normal","FC≤2"
"778",778,"C6437","Camphor",0.981549815,1.175131926,1.19722087258506,"Normal","FC≤2"
"779",779,"C6765","4-Aminoantipyrine",0.981681748,1.111539946,1.13228136131141,"Normal","FC≤2"
"780",780,"N2408","Genipin",0.981688466,0.710557071,0.7238111637343,"Normal","FC≤2"
"781",781,"N2302","Hydroxytyrosol",0.98185525,1.083551535,1.10357563907715,"Normal","FC≤2"
"782",782,"N1825","Osthole",0.981907895,1.128781331,1.14957964667348,"Normal","FC≤2"
"783",783,"N1877","Cinnamic acid",0.981907895,0.978392394,0.996419724275666,"Normal","FC≤2"
"784",784,"B2077","Amorolfine HCl",0.982054219,0.94880892,0.966147185810318,"Normal","FC≤2"
"785",785,"C3816","Pentoxifylline",0.982644206,1.157952974,1.17840513069692,"Normal","FC≤2"
"786",786,"B1931","Dimethyl Fumarate",0.98358152,0.960973137,0.977014225521439,"Normal","FC≤2"
"787",787,"M1037","Creatine",0.983593596,1.353957637,1.37654173685775,"Normal","FC≤2"
"788",788,"M1133","Indole-2-carboxylic acid",0.983593596,1.028149387,1.0452989844395,"Normal","FC≤2"
"789",789,"C4313","Myristic Acid",0.984430832,0.966251729,0.981533387202972,"Normal","FC≤2"
"790",790,"C6113","L-Methionine",0.984960898,0.89688716,0.910581487875471,"Normal","FC≤2"
"791",791,"B2126","Rifabutin",0.98510882,1.035985808,1.05164605875724,"Normal","FC≤2"
"792",792,"C6603","3-Phenoxybenzoic acid",0.985212977,0.91277499,0.926474794089116,"Normal","FC≤2"
"793",793,"C6908","3-Amino-4-hydroxybenzoic acid",0.985212977,0.895407179,0.908846310293779,"Normal","FC≤2"
"794",794,"A5133","Irinotecan",0.985231062,1.114956151,1.13166971079521,"Normal","FC≤2"
"795",795,"A8378","Betamethasone Dipropionate",0.985231062,0.934818677,0.948831916750915,"Normal","FC≤2"
